Bacteria_Carboxydothermus_pertinax_GCF_001950255_NrdDc__JCLAEEBO_00313	NrdD;NrdDc;NrdDc0
Bacteria_Anaeromusa_acidaminophila_GCF_000374545_NrdDc__GMFFMHGD_03125	NrdD;NrdDc;NrdDc0
Bacteria_JAAYQE01_sp012519455_GCA_012519455_NrdDc__GDCPEOMG_01295	NrdD;NrdDc;NrdDc0
Bacteria_Sporomusa_sphaeroides_GCF_001941975_NrdDc__AAHGPCHP_01626	NrdD;NrdDc;NrdDc0
Bacteria_Phascolarctobacterium_sp900544795_GCA_900544795_NrdDc__FMGKKCLO_01108	NrdD;NrdDc;NrdDc0
Bacteria_Succinispira_mobilis_GCF_000384135_NrdDc__MOGDHGCF_00657	NrdD;NrdDc;NrdDc0
Bacteria_UBA11029_sp002411145_GCA_002411145_NrdDc__LDPCEDEN_00528	NrdD;NrdDc;NrdDc0
Bacteria_Formamonas_warabiya_GCF_002777255_NrdDc__BBBPNHEL_01991	NrdD;NrdDc;NrdDc0
Bacteria_WRKD01_sp009778255_GCA_009778255_NrdDc__GNBKILIO_00507	NrdD;NrdDc;NrdDc0
Bacteria_DTU086_sp001513335_GCA_001513335_NrdDc__AKNPCAIO_01227	NrdD;NrdDc;NrdDc0
Bacteria_DULZ01_sp012840125_GCA_012840125_NrdDc__ONPBGMAI_00453	NrdD;NrdDc;NrdDc0
Bacteria_GW-Firmicutes-8_sp002840165_GCA_002840165_NrdDc__DBCMPEPH_01728	NrdD;NrdDc;NrdDc0
Bacteria_DUMD01_sp012840065_GCA_012840065_NrdDc__IOJKDJKI_01457	NrdD;NrdDc;NrdDc0
Bacteria_UBA6256_sp012842395_GCA_012842395_NrdDc__CJOEPIBK_02130	NrdD;NrdDc;NrdDc0
Bacteria_UBA5389_sp002409965_GCA_002409965_NrdDc__JJKHMHPD_01854	NrdD;NrdDc;NrdDc0
Bacteria_UBA6107_sp012797695_GCA_012797695_NrdDc__PAFOPNNO_02228	NrdD;NrdDc;NrdDc0
Bacteria_Leptolinea_sp012798535_GCA_012798535_NrdDc__IHGPBLOG_01117	NrdD;NrdDc;NrdDc0
Bacteria_UBA5359_sp002410925_GCA_002410925_NrdDc__ILCAHHPI_00191	NrdD;NrdDc;NrdDc0
Bacteria_Hydrogenispora_ethanolica_GCF_004340685_NrdDc__FNACAKJC_01274	NrdD;NrdDc;NrdDc0
Bacteria_UBA8346_sp003501335_GCA_003501335_NrdDc__MFCBMMHH_02828	NrdD;NrdDc;NrdDc0
Bacteria_JAAZNB01_sp012798515_GCA_012798515_NrdDc__GIKFBACG_00931	NrdD;NrdDc;NrdDc0
Bacteria_UBA6107_sp013824385_GCA_013824385_NrdDc__CCDMPJLO_00856	NrdD;NrdDc;NrdDc0
Bacteria_T78_sp012729755_GCA_012729755_NrdDc__NJCAKKBI_00245	NrdD;NrdDc;NrdDc0
Bacteria_JAAYGG01_sp012727895_GCA_012727895_NrdDc__OJBAGOEE_01813	NrdD;NrdDc;NrdDc0
Bacteria_JAAYHE01_sp012735505_GCA_012735505_NrdDc__GHFIKBGO_01726	NrdD;NrdDc;NrdDc0
Bacteria_Carboxydocella_thermautotrophica_GCA_003054495_NrdDc__HDNLADAE_00118	NrdD;NrdDc;NrdDc0
Bacteria_Heliophilum_fasciatum_GCF_004341395_NrdDc__MNLOEPBJ_02316	NrdD;NrdDc;NrdDc0
Bacteria_JAAZJU01_sp012800195_GCA_012800195_NrdDc__GHFMMKOH_00823	NrdD;NrdDc;NrdDc0
Bacteria_PHAD01_sp002841595_GCA_002841595_NrdDc__KDCFOHGD_00440	NrdD;NrdDc;NrdDc0
Bacteria_UBA5356_sp002407935_GCA_002407935_NrdDc__DHHGFMOJ_01573	NrdD;NrdDc;NrdDc0
Bacteria_WQTQ01_sp009786175_GCA_009786175_NrdDc__GEEJMOND_02249	NrdD;NrdDc;NrdDc0
Bacteria_WRAN01_sp009781725_GCA_009781725_NrdDc__EIBGJPMN_00900	NrdD;NrdDc;NrdDc0
Bacteria_WQRX01_sp009786535_GCA_009786535_NrdDc__OFPINJIL_01784	NrdD;NrdDc;NrdDc0
Bacteria_WQXQ01_sp009786625_GCA_009786625_NrdDc__AONCFAFC_01908	NrdD;NrdDc;NrdDc0
Bacteria_WQRI01_sp009786825_GCA_009786825_NrdDc__PLGOAAOJ_00645	NrdD;NrdDc;NrdDc0
Bacteria_WRAX01_sp009787945_GCA_009787945_NrdDc__ONKNBFMH_00111	NrdD;NrdDc;NrdDc0
Bacteria_WRBM01_sp009784525_GCA_009784525_NrdDc__BAFDIOFL_01418	NrdD;NrdDc;NrdDc0
Bacteria_UBA5745_sp002435905_GCA_002435905_NrdDc__CHBOAJDD_01846	NrdD;NrdDc;NrdDc0
Bacteria_Desulfitibacter_alkalitolerans_GCF_000620305_NrdDc__KCOHBECK_02213	NrdD;NrdDc;NrdDc0
Bacteria_Rubeoparvulum_massiliense_GCF_001049895_NrdDc__NOBPOBEK_00559	NrdD;NrdDc;NrdDc0
Bacteria_Weizmannia_ginsengihumi_GCF_011008565_NrdDc__ACLFNMFP_02517	NrdD;NrdDc;NrdDc0
Bacteria_Anaerobranca_gottschalkii_GCF_900111575_NrdDc__CCBOMNAC_01316	NrdD;NrdDc;NrdDc0
Bacteria_Natranaerobius_thermophilus_GCF_000020005_NrdDc__MEBOOCOD_00144	NrdD;NrdDc;NrdDc0
Bacteria_Selenomonas_B_ruminantium_B_GCA_902780915_NrdDc__HJNPFFGN_01811	NrdD;NrdDc;NrdDc0
Bacteria_Anaerovibrio_sp902786545_GCA_902786545_NrdDc__DCCFAPDI_00897	NrdD;NrdDc;NrdDc0
Bacteria_UBA7018_sp002448305_GCA_002448305_NrdDc__NINOEPLI_00332	NrdD;NrdDc;NrdDc0
Bacteria_UBA2897_sp900316275_GCA_900316275_NrdDc__NMODFECN_00344	NrdD;NrdDc;NrdDc0
Bacteria_Desulfovibrio_sp002159665_GCF_002159665_NrdDc__DAGJCNMG_00891	NrdD;NrdDc;NrdDc0
Bacteria_Mailhella_sp003512875_GCA_003512875_NrdDc__KNOJEJGA_01316	NrdD;NrdDc;NrdDc0
Bacteria_Phoenicibacter_congonensis_GCF_900169485_NrdDc__PIENABOM_00328	NrdD;NrdDc;NrdDc0
Bacteria_JAAXUU01_sp013335845_GCA_013335845_NrdDc__DEPLFIHF_00117	NrdD;NrdDc;NrdDc0
Bacteria_WQXZ01_sp009776725_GCA_009776725_NrdDc__FONMONMG_00701	NrdD;NrdDc;NrdDc0
Bacteria_WRGR01_sp009787085_GCA_009787085_NrdDc__FFPFHPKD_01406	NrdD;NrdDc;NrdDc0
Bacteria_WQXH01_sp009784425_GCA_009784425_NrdDc__JNMHDCFF_00960	NrdD;NrdDc;NrdDc0
Bacteria_WRHU01_sp009781535_GCA_009781535_NrdDc__GABNINAK_00152	NrdD;NrdDc;NrdDc0
Bacteria_RUG14239_sp902797145_GCA_902797145_NrdDc__BMONDCEI_00415	NrdD;NrdDc;NrdDc0
Bacteria_UBA4068_sp002382665_GCA_002382665_NrdDc__CJDFGDBE_00585	NrdD;NrdDc;NrdDc0
Bacteria_JAAYOP01_sp012520295_GCA_012520295_NrdDc__OLHBIOCC_01298	NrdD;NrdDc;NrdDc0
Bacteria_RUG563_sp902764565_GCA_902764565_NrdDc__JMLJAHPP_01915	NrdD;NrdDc;NrdDc0
Bacteria_DTU024_sp012522875_GCA_012522875_NrdDc__CJFIFDAE_00352	NrdD;NrdDc;NrdDc0
Bacteria_Firm-11_sp009783365_GCA_009783365_NrdDc__BLPJHMPC_00595	NrdD;NrdDc;NrdDc0
Bacteria_UBA11524_sp900769075_GCA_900769075_NrdDc__KKPNGENB_02116	NrdD;NrdDc;NrdDc0
Bacteria_WRFT01_sp009776385_GCA_009776385_NrdDc__NCGPLPIH_00827	NrdD;NrdDc;NrdDc0
Bacteria_UBA7702_sp902796855_GCA_902796855_NrdDc__OFFBPKEN_00876	NrdD;NrdDc;NrdDc0
Bacteria_UBA929_sp002293625_GCA_002293625_NrdDc__BIOCMNEF_01405	NrdD;NrdDc;NrdDc0
Bacteria_UBA929_sp009777475_GCA_009777475_NrdDc__GGGAHKBG_01494	NrdD;NrdDc;NrdDc0
Bacteria_WRMG01_sp009782385_GCA_009782385_NrdDc__CGMHIOKK_01124	NrdD;NrdDc;NrdDc0
Bacteria_WRMG01_sp009777435_GCA_009777435_NrdDc__COJEBDHL_00188	NrdD;NrdDc;NrdDc0
Bacteria_WRAI01_sp009780275_GCA_009780275_NrdDc__JHGMBNPL_00770	NrdD;NrdDc;NrdDc0
Bacteria_WRLJ01_sp009777685_GCA_009777685_NrdDc__DKDDFIGG_01067	NrdD;NrdDc;NrdDc0
Bacteria_WRCJ01_sp009784085_GCA_009784085_NrdDc__JIOOBFHH_01222	NrdD;NrdDc;NrdDc0
Bacteria_WRGP01_sp009787135_GCA_009787135_NrdDc__DPHGGGDB_01989	NrdD;NrdDc;NrdDc0
Bacteria_BX7_sp014384765_GCA_014384765_NrdDc__MINFMKPF_01134	NrdD;NrdDc;NrdDc0
Bacteria_SFFH01_sp004557905_GCA_004557905_NrdDc__BHKHGHHO_01828	NrdD;NrdDc;NrdDc0
Bacteria_WQXF01_sp009784985_GCA_009784985_NrdDc__HHLDNDCM_02245	NrdD;NrdDc;NrdDc0
Bacteria_UMGS1633_sp900553645_GCA_900553645_NrdDc__PPODKELF_01049	NrdD;NrdDc;NrdDc0
Bacteria_UBA1428_sp002329335_GCA_002329335_NrdDc__GMBEIMNG_00505	NrdD;NrdDc;NrdDc0
Bacteria_UMGS1603_sp900553265_GCA_900553265_NrdDc__AGDONEDJ_02132	NrdD;NrdDc;NrdDc0
Bacteria_JAAYOH01_sp012520375_GCA_012520375_NrdDc__AAMNJGIC_00771	NrdD;NrdDc;NrdDc0
Bacteria_UBA3054_sp002366995_GCA_002366995_NrdDc__EGCIEFIJ_00112	NrdD;NrdDc;NrdDc0
Bacteria_Erysipelatoclostridium_sp002160495_GCF_002160495_NrdDc__CMOPIFNN_02719	NrdD;NrdDc;NrdDc0
Bacteria_CAG-465_sp900554875_GCA_900554875_NrdDc__KACHAOIM_00368	NrdD;NrdDc;NrdDc0
Bacteria_CAG-465_sp000433335_GCA_000433335_NrdDc__HEBNNPAH_00150	NrdD;NrdDc;NrdDc0
Bacteria_Cutibacterium_avidum_GCF_000227295_NrdDc__LIPINMOB_00755	NrdD;NrdDc;NrdDc0
Bacteria_Acidipropionibacterium_acidipropionici_GCF_001441165_NrdDc__KBAMEJCI_00981	NrdD;NrdDc;NrdDc0
Bacteria_Cutibacterium_granulosum_GCF_900186975_NrdDc__NPDGFAJP_00545	NrdD;NrdDc;NrdDc0
Bacteria_Propionibacterium_acidifaciens_GCF_000426605_NrdDc__EAKKEPFM_00005	NrdD;NrdDc;NrdDc0
Bacteria_Pseudoclavibacter_alba_GCF_001570905_NrdDc__DJNNIJIL_01106	NrdD;NrdDc;NrdDc0
Bacteria_Propionimicrobium_lymphophilum_GCF_000423485_NrdDc__BKBIMALN_00243	NrdD;NrdDc;NrdDc0
Bacteria_CADBOM01_sp902796325_GCA_902796325_NrdDc__JNAIAHCE_00311	NrdD;NrdDc;NrdDc0
Bacteria_Austwickia_chelonae_GCF_000298175_NrdDc__GDAPNDHI_00956	NrdD;NrdDc;NrdDc0
Bacteria_CAG-110_sp003525905_GCA_003525905_NrdDc__IAECMMMH_00698	NrdD;NrdDc;NrdDc0
Bacteria_Evtepia_sp004551945_GCA_004551945_NrdDc__DDILJOBC_01753	NrdD;NrdDc;NrdDc0
Bacteria_Dysosmobacter_sp900115635_GCF_900115635_NrdDc__FBDJKJCD_02601	NrdD;NrdDc;NrdDc0
Bacteria_WRMH01_sp009776905_GCA_009776905_NrdDc__CHCCBEHC_01789	NrdD;NrdDc;NrdDc0
Bacteria_WRJA01_sp009782435_GCA_009782435_NrdDc__GACBLICH_01348	NrdD;NrdDc;NrdDc0
Bacteria_WRAB01_sp009779845_GCA_009779845_NrdDc__KHEKFOIO_00489	NrdD;NrdDc;NrdDc0
Bacteria_HGM11521_sp900751885_GCA_900751885_NrdDc__PPKOPLIL_00836	NrdD;NrdDc;NrdDc0
Bacteria_Anaerotignum_propionicum_GCF_001561955_NrdDc__KBEGEIFH_00317	NrdD;NrdDc;NrdDc0
Bacteria_UBA8514_sp003543235_GCA_003543235_NrdDc__JJCCOLEC_00408	NrdD;NrdDc;NrdDc0
Bacteria_DUUG01_sp012841675_GCA_012841675_NrdDc__DFOJOOEM_00141	NrdD;NrdDc;NrdDc0
Bacteria_UBA6094_sp002435915_GCA_002435915_NrdDc__AHFIEEDI_00891	NrdD;NrdDc;NrdDc0
Bacteria_UBA1765_sp002314675_GCA_002314675_NrdDc__IPEEJKOJ_01510	NrdD;NrdDc;NrdDc0
Bacteria_Fibro-01_sp012515825_GCA_012515825_NrdDc__FLEELDCH_00750	NrdD;NrdDc;NrdDc0
Bacteria_W1P29-020_sp900771325_GCA_900771325_NrdDc__EFBEGICM_01134	NrdD;NrdDc;NrdDc0
Bacteria_JAAYFZ01_sp012727965_GCA_012727965_NrdDc__HOEIIAFI_01407	NrdD;NrdDc;NrdDc0
Bacteria_DUPL01_sp012838385_GCA_012838385_NrdDc__BDJKMPFE_00754	NrdD;NrdDc;NrdDc0
Bacteria_DTU059_sp012520615_GCA_012520615_NrdDc__FPGOFLIH_01051	NrdD;NrdDc;NrdDc0
Bacteria_Oxalobacter_sp012512465_GCA_012512465_NrdDc__CBKMHJNK_00934	NrdD;NrdDc;NrdDc0
Bacteria_WRMW01_sp009776955_GCA_009776955_NrdDc__AFFMFMKK_00817	NrdD;NrdDc;NrdDc0
Bacteria_CABKMX01_sp902373595_GCA_902373595_NrdDc__CIBPHENE_00956	NrdD;NrdDc;NrdDc0
Bacteria_WQYD01_sp009781445_GCA_009781445_NrdDc__MPAHCPFJ_01467	NrdD;NrdDc;NrdDc0
Bacteria_UBA4647_sp002438625_GCA_002438625_NrdDc__GKBDOMOK_00173	NrdD;NrdDc;NrdDc0
Bacteria_UMGS929_sp900546875_GCA_900546875_NrdDc__EADNLEGH_00801	NrdD;NrdDc;NrdDc0
Bacteria_QANA01_sp900554725_GCA_900554725_NrdDc__LCJEKHFE_00191	NrdD;NrdDc;NrdDc0
Bacteria_SCN-57-10_sp001725215_GCA_001725215_NrdDc__HLLGHMIB_00353	NrdD;NrdDc;NrdDc0
Bacteria_Marseille-P2935_sp900104565_GCA_900104565_NrdDc__ELCMCDGB_00847	NrdD;NrdDc;NrdDc0
Bacteria_JAAZBM01_sp012513815_GCA_012513815_NrdDc__OKBJCMHA_00138	NrdD;NrdDc;NrdDc0
Bacteria_CAAGED01_sp900768505_GCA_900768505_NrdDc__HJFCICFI_01529	NrdD;NrdDc;NrdDc0
Bacteria_UBA3636_sp002448475_GCA_002448475_NrdDc__DBBKMPPN_00306	NrdD;NrdDc;NrdDc0
Bacteria_UBA1200_sp002309765_GCA_002309765_NrdDc__FKFDNAFA_01135	NrdD;NrdDc;NrdDc0
Bacteria_Ruthenibacterium_lactatiformans_GCF_000949455_NrdDc__ODFIFEAD_00801	NrdD;NrdDc;NrdDc0
Bacteria_Spiro-10_sp003246335_GCA_003246335_NrdDc__JFCHEIEG_01503	NrdD;NrdDc;NrdDc0
Bacteria_Treponema_D_sp902778325_GCA_902778325_NrdDc__GGOCCFNJ_00602	NrdD;NrdDc;NrdDc0
Bacteria_Sphaerochaeta_A_coccoides_GCF_000208385_NrdDc__PDFPALEK_00879	NrdD;NrdDc;NrdDc0
Bacteria_Spiro-02_sp001604275_GCA_001604275_NrdDc__KFAKFOHC_02279	NrdD;NrdDc;NrdDc0
Bacteria_JAAYMJ01_sp012521455_GCA_012521455_NrdDc__FCDBFKFD_00827	NrdD;NrdDc;NrdDc0
Bacteria_JAAYBB01_sp012719075_GCA_012719075_NrdDc__OLMIDAFF_01186	NrdD;NrdDc;NrdDc0
Bacteria_RUG369_sp902772705_GCA_902772705_NrdDc__ALPEALAJ_01720	NrdD;NrdDc;NrdDc0
Bacteria_RUG695_sp902796885_GCA_902796885_NrdDc__JJOKFHPN_01537	NrdD;NrdDc;NrdDc0
Bacteria_Marseille-P4683_sp900232885_GCF_900232885_NrdDc__DEHHIPFA_01901	NrdD;NrdDc;NrdDc0
Bacteria_MWCQ01_sp002070105_GCA_002070105_NrdDc__IFFHLHPB_00702	NrdD;NrdDc;NrdDc0
Bacteria_Clostridium_J_tunisiense_GCF_000300195_NrdDc__NAAJCKEP_00520	NrdD;NrdDc;NrdDc0
Bacteria_WRBA01_sp009779915_GCA_009779915_NrdDc__NINEJMJL_00601	NrdD;NrdDc;NrdDc0
Bacteria_WQWB01_sp009785555_GCA_009785555_NrdDc__ALHKACEH_00398	NrdD;NrdDc;NrdDc0
Bacteria_WRAC01_sp009780415_GCA_009780415_NrdDc__AGFLFNBD_01552	NrdD;NrdDc;NrdDc0
Bacteria_UBA5962_sp002430285_GCA_002430285_NrdDc__LDEBDOCF_00574	NrdD;NrdDc;NrdDc0
Bacteria_WRKY01_sp009777895_GCA_009777895_NrdDc__DMCIDOKC_00201	NrdD;NrdDc;NrdDc0
Bacteria_UBA1691_sp002320555_GCA_002320555_NrdDc__DLOBEJGP_00777	NrdD;NrdDc;NrdDc0
Bacteria_UBA1227_sp012520505_GCA_012520505_NrdDc__LKNDKGGA_00384	NrdD;NrdDc;NrdDc0
Bacteria_Anaerotruncus_colihominis_A_GCF_010206195_NrdDc__BHNGMOHP_01213	NrdD;NrdDc;NrdDc0
Bacteria_UBA3855_sp902767115_GCA_902767115_NrdDc__HMAFBADB_01742	NrdD;NrdDc;NrdDc0
Bacteria_Ruminococcus_C_sp900770195_GCA_900770195_NrdDc__MEOFEAID_00661	NrdD;NrdDc;NrdDc0
Bacteria_Ruminococcus_C_sp000433635_GCA_000433635_NrdDc__KMGKEEFI_01017	NrdD;NrdDc;NrdDc0
Bacteria_Ruminococcus_D_albus_B_GCF_900109655_NrdDc__BLPNDFMJ_02804	NrdD;NrdDc;NrdDc0
Bacteria_UBA1409_sp002338885_GCA_002338885_NrdDc__FMKLFJGG_00822	NrdD;NrdDc;NrdDc0
Bacteria_CAG-353_sp900768995_GCA_900768995_NrdDc__FAGDIJNH_00476	NrdD;NrdDc;NrdDc0
Bacteria_CAG-115_sp900766795_GCA_900766795_NrdDc__NJNMJOCN_01207	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_E_sp009778065_GCA_009778065_NrdDc__GOIMILCG_01699	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_E_sp009777445_GCA_009777445_NrdDc__DDBAGFLP_01543	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_E_sp009777835_GCA_009777835_NrdDc__JKFIPIJG_01608	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_E_sp009786985_GCA_009786985_NrdDc__GLNNMPOO_00359	NrdD;NrdDc;NrdDc0
Bacteria_UBA946_sp009777725_GCA_009777725_NrdDc__CIJOLBNL_01246	NrdD;NrdDc;NrdDc0
Bacteria_UBA946_sp002293295_GCA_002293295_NrdDc__JFJLHKJA_00713	NrdD;NrdDc;NrdDc0
Bacteria_WRME01_sp009778115_GCA_009778115_NrdDc__DPONGKNA_00791	NrdD;NrdDc;NrdDc0
Bacteria_JAAYSD01_sp012518465_GCA_012518465_NrdDc__CICGNJMC_00676	NrdD;NrdDc;NrdDc0
Bacteria_Anaerofustis_stercorihominis_GCF_000154825_NrdDc__EIENFLEA_00584	NrdD;NrdDc;NrdDc0
Bacteria_JAAYNG01_sp012520935_GCA_012520935_NrdDc__KJJBLDII_00778	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_E_sp900539195_GCA_900539195_NrdDc__DAHCFAEA_01894	NrdD;NrdDc;NrdDc0
Bacteria_UBA1191_sp902796875_GCA_902796875_NrdDc__HAJDCDKK_00320	NrdD;NrdDc;NrdDc0
Bacteria_UBA3738_sp902803725_GCA_902803725_NrdDc__IFCNAMMA_00851	NrdD;NrdDc;NrdDc0
Bacteria_UBA1768_sp002315335_GCA_002315335_NrdDc__JHKPBECB_01222	NrdD;NrdDc;NrdDc0
Bacteria_Eubacterium_M_sp900540015_GCA_900540015_NrdDc__GHKBJGFA_01157	NrdD;NrdDc;NrdDc0
Bacteria_Eubacterium_N_saphenum_GCA_000161975_NrdDc__LPPGAHJK_00454	NrdD;NrdDc;NrdDc0
Bacteria_UBA3753_sp002372375_GCA_002372375_NrdDc__CGJMOPON_00105	NrdD;NrdDc;NrdDc0
Bacteria_RUG592_sp902773165_GCA_902773165_NrdDc__GBFCCEHJ_00060	NrdD;NrdDc;NrdDc0
Bacteria_QANG01_sp003150145_GCA_014384905_NrdDc__AKKNAMEG_00347	NrdD;NrdDc;NrdDc0
Bacteria_RUG13615_sp902790905_GCA_902790905_NrdDc__NKJLPOEB_00109	NrdD;NrdDc;NrdDc0
Bacteria_WRJK01_sp009782285_GCA_009782285_NrdDc__PGGMKADP_00343	NrdD;NrdDc;NrdDc0
Bacteria_WRJC01_sp009783265_GCA_009783265_NrdDc__LCDBNNBP_00270	NrdD;NrdDc;NrdDc0
Bacteria_UBA1404_sp002305075_GCA_002305075_NrdDc__MLPDIAKO_00789	NrdD;NrdDc;NrdDc0
Bacteria_UMGS577_sp900543525_GCA_900543525_NrdDc__BOANEAPE_00308	NrdD;NrdDc;NrdDc0
Bacteria_CAG-964_sp902772795_GCA_902772795_NrdDc__GIBJDAFK_00809	NrdD;NrdDc;NrdDc0
Bacteria_RUG14215_sp902796915_GCA_902796915_NrdDc__FMLPKLAC_00746	NrdD;NrdDc;NrdDc0
Bacteria_Ethanoligenens_harbinense_GCF_000178115_NrdDc__JOAGNNFP_02524	NrdD;NrdDc;NrdDc0
Bacteria_Anaerosporomusa_sp900542835_GCA_900542835_NrdDc__LODGMLLK_01905	NrdD;NrdDc;NrdDc0
Bacteria_Anaeromusa_acidaminophila_GCF_000374545_NrdDc__GMFFMHGD_01165	NrdD;NrdDc;NrdDc0
Bacteria_Ruminiclostridium_D_cellulosi_GCA_000953215_NrdDc__DKBALAOD_00929	NrdD;NrdDc;NrdDc0
Bacteria_Ruminococcus_E_sp003526955_GCF_014288065_NrdDc__DGFNAJBO_01873	NrdD;NrdDc;NrdDc0
Bacteria_Agathobaculum_butyriciproducens_GCA_003096535_NrdDc__DEPPBIFB_01312	NrdD;NrdDc;NrdDc0
